name,latitude,longitude,cctvUrl,city,district,town
광주광역시 광산구,35.216420,126.828040,http://cctvsec.ktict.co.kr/2325/1U89TMYOJyur8rkbaQw+CU5msFwFAqisRU58rJzQASQkyOIEdzKO5zA+ZuNEKVkrxJrcZTQa0HyNCpqeImWgykzC8oyyQjY5qICHyFEaJZ0=,광주광역시,광산구,월계동
광주광역시 북구,35.184666,126.883582,http://cctvsec.ktict.co.kr/2326/KZKPRn0oQYMstUHSfU5bFdISd7L9Ds3OvRdV9Y2aIlZmOQ7lhuGwsAPsKCJ+LbfB6khG0WS2rPqybRAdOLuoL84Go6W4Afn7JN+9KcVDyMg=,광주광역시,북구,매곡동
광주광역시 북구,35.214880,126.947648,http://cctvsec.ktict.co.kr/2327/htNZcR9PhCP3bgpa18OBh/bvMkMHk9fdmBXp7VCkrGKgbGYddj52qoLl63X8FCdtRz455RPIwETCOE1irxl+mp9EXApEwth4qTmLMy8voa8=,광주광역시,북구,망월동
전라남도 담양군,35.223723,126.959588,http://cctvsec.ktict.co.kr/2328/brCmylgafyhi0YvnaVrgTq+pt82IA2j6AejgZcrsgQq7GwNmcHeuMbQypGAI+af02Q/zBea/NSFl0TPc+1Om2ctp+0hiygFhtacPCDIGgvs=,전라남도,담양군,고서면
전라남도 담양군,35.277830,126.977846,http://cctvsec.ktict.co.kr/2403/J4m0q/5w6eWJwCkovCAzF+nI/G4gUuIL2zKS8QT8469jW1cfDtdPmmW++0tyUAUzK5gY+sk5aqHH6cgsAey4zzsvkQXyj+yLlOeHnQUXGg4=,전라남도,담양군,무정면
광주광역시 광산구,35.131110,126.743070,http://cctvsec.ktict.co.kr/2542/km5NK9q+5kMdKYIZJUaVLKMKr2aMwFN2nGBtC6+UNPtzorOKclvbQxnfkfy0Tm/CUJvV46zZYqxnWRgkMAg+m+ITvEBLxlw/mIl5FjfBMxA=,광주광역시,광산구,용곡동
전라남도 무안군,35.016389,126.443160,http://cctvsec.ktict.co.kr/2543/OoSfhoenhsCXYNiD5rljW1xOgX7k2EtDo0sRs+JvgF6Ioa/iItXdcdG8EKjp8XDnPU6cTyx5BFlqe5kiFhr9MQEV3vd2mG/9Jws/ed9xg48=,전라남도,무안군,현경면
전라남도 함평군,35.030000,126.485000,http://cctvsec.ktict.co.kr/2587/ko0HVrFOljUJ9fKIuVunmGCNgJ/Kh1PXnxR4tPC3uajrmc3O4/1ZaF/lSoFhsDxjYwjf2cHtHU7o6H4CpfUPxK3blLa/Rx9retU98RsvoXo=,전라남도,함평군,함평읍
전북특별자치도 고창군,35.508696,126.683262,http://cctvsec.ktict.co.kr/2588/ys+qTrcXsMTZu6i+iCnlF2dUStxOOuP8MsYn6r7u0MQ+saYsbhdd32BMH0XWjyMtwexJ2OWDFCED6mXLR5VHBC4LBMIH7IArgozwteI+2F4=,전북특별자치도,고창군,흥덕면
전북특별자치도 군산시,35.978060,126.832780,http://cctvsec.ktict.co.kr/2604/HxVtlkv2wg4YzRAKwWTpmqWyZVP/wbs8T7Ztu+/Q/JZQbXwBbVcXBE2B6HtDtoFLsnYe/CseuN5NsPTfquuCgryff/Su3wtqOUQSs9dlaL0=,전북특별자치도,군산시,성산면
전북특별자치도 김제시,35.794258,126.827863,http://cctvsec.ktict.co.kr/2605/PZB45vakBxnljnUsOcrOPkX35gwcKnPX1a+/81Ckbd/8rOZtMjTVV8aTjhA1kcIS57Uw01ymj2zp3Rf+syisyv3Hjqxa6GxnV2Ycu6A5XtI=,전북특별자치도,김제시,죽산면
전북특별자치도 부안군,35.673688,126.734917,http://cctvsec.ktict.co.kr/2606/kTgivzh7UkO05EAzTx2dJgWkJN2kuH9Yij9CzdKWqM5R9mTm90IUuFMTCuCcTh/aRDgjJCRX2YNhL06sGkn7rrWsAzUJihSSwqlRh7VXh58=,전북특별자치도,부안군,주산면
전북특별자치도 부안군,35.643348,126.714173,http://cctvsec.ktict.co.kr/2607/DxYzs/AOEP9X0YWmmycuwKaILHyhIHQhT7K4MB34Siy6/Pks6ivQgTzL4CJcncAvaSrh4nx13UAY4Iw6jTZG1Scj7QENWBf0R/hqoVRsPh4=,전북특별자치도,부안군,주산면
전북특별자치도 고창군,35.404458,126.638731,http://cctvsec.ktict.co.kr/2608/MRtxVfKBoTAdDD+Lq2nM6ydUsgnMPyY+/bDbvw5OkfyF+62SwmScoO2oBZDBFvgLgNMzENAq01rysnW8t44vN5DD+xaOlBDMFYc5npwxOeo=,전북특별자치도,고창군,고수면
전북특별자치도 고창군,35.462624,126.672132,http://cctvsec.ktict.co.kr/2609/V5I0ikLAHJpAN8tz1Wyjaf2/uGoubxenln4FsZqcYokf4wKKfoi9CJOoV5yV8oh4MteuB+Oz88Z1ZEeyumNIvKOcSFRwQI3yVjBmw3HDetQ=,전북특별자치도,고창군,신림면
전라남도 함평군,35.049720,126.481670,http://cctvsec.ktict.co.kr/2612/YIZSF3uOoD0L2yo1+9z6xTVrpFXax2pZVNCG7cnNrPjdUbbLjrsha+Cuofjg7J2+mo/+mU7AD3FcmYn+KsDCPkaxsP74J8g6ZZV3bpl0QOs=,전라남도,함평군,함평읍
전라남도 장성군,35.368364,126.810258,http://cctvsec.ktict.co.kr/2718/cojBY1crUm0nPmX578WT4NkmOcceTbId1Xn7iJZSDdPVISP4TqdI+ZXqMfb0BpZ6Qszbj843k6NueZZx4bo43+mFd6gdduz8h1cPLAR8FR4=,전라남도,장성군,북일면
전라남도 장성군,35.249842,126.810299,http://cctvsec.ktict.co.kr/2719/SXgkzeazXYmc22hZZXG1eC6uIw6qLiwZ933vkGjQCbiMP4NgTMvn5VKZzoSLj/VLjzOngLnC84THL+7WvoZ6xi+5XtxF1h+I73fRYQjbalU=,전라남도,장성군,남면
광주광역시 북구,35.183920,126.907285,http://cctvsec.ktict.co.kr/2720/PGa755UgDZbBSLj2K6kJI/+lFIr7Uxg6LD0Jmo5cu30dgf4Yxx17+peCtCU77C7xLhdeo61lVA2K0/VDXLefnqCMhPMD/3KmHJ1aDUbJBos=,광주광역시,북구,오치동
광주광역시 북구,35.192650,126.864557,http://cctvsec.ktict.co.kr/2721/UqH8Mai/FgJFr41ePgHHp8cY5kqXa7POEbganyRkv9R+hRqDge0KmthLZg/pZ92vxu1Yu77KwhrqeVDZD6r9Tzx7GX6Ob/KwyTwkYAiSEN0=,광주광역시,북구,동림동
광주광역시 광산구,35.203360,126.838870,http://cctvsec.ktict.co.kr/2722/3k+YzHO+VDV50eEoA/RF3wKOruLIzLRZkK+7Oj7U3d3AbCLefD6FswUEOAUZYPUy4MPFGnJmLxrDxIGqDrCPyb4fyKTTMabks+WJa1gBQ0U=,광주광역시,광산구,수완동
전라남도 무안군,35.006185,126.410804,http://cctvsec.ktict.co.kr/2777/XTPJyKaoCIW3JoT2o3Cxcd/fRLRL8wL4PDyu8jKga+Ify8Em6Hz9C0EAD7tvzeFR2wNN0sv3romDFPt5QhYdgA3Xx2HL+JoK2RnIwvVG+3c=,전라남도,무안군,현경면
전라남도 담양군,35.240512,126.962585,http://cctvsec.ktict.co.kr/2778/ZrToYsgzlFGoluF4X7xcb7QXvkSsXkepk/WYFTOV8HXS6JmR6H0HH2S8sXudqzmWoM15VArNT76gOjBPlC+K27tRR3/7VWE4ei3xQtiitaQ=,전라남도,담양군,고서면
전라남도 담양군,35.265404,126.973055,http://cctvsec.ktict.co.kr/2779/RkPTa7WTir0nLxuKpfQmhtjc/dvnMn/BgbjHwcbuUFLaON01c2Ws3EMD5aK4url5573gdQbGJVgflEK0b0IBUBM7XS52NAV6uKuSmQqm5Zc=,전라남도,담양군,봉산면
전라남도 담양군,35.290806,126.982749,http://cctvsec.ktict.co.kr/2780/26ZOXKl+6dSHshnmgi0QTeYBAL3YVVNubj3pklFabVpd8nIgiQCgauThW91ndZM1tbckTROWh1mEDcwkp68kAQASmMjgoRXSBdzy9UH93tE=,전라남도,담양군,무정면
전라남도 담양군,35.304893,126.997377,http://cctvsec.ktict.co.kr/2781/y2KzdH1P5ZSbXErn0g6OqYVU+38sRY6covwmr+tqsKvI1580oRJE9QoM6qw21yxpCuM+f/RVFPC7fgDqX5PjUKYdMjbSBqE1GnkkGot0qII=,전라남도,담양군,담양읍
광주광역시 광산구,35.143429,126.753191,http://cctvsec.ktict.co.kr/2785/6Zy6Kg+BWxCJn6tEG+nVIJVJOBFjBBGQYvISKYhRDRdHGnPQHuy1DXP5Ous65T5NYvqFfyLf/ReTPE4Yh4Ck759/g5KNTJbiT6BLCpOjFt4=,광주광역시,광산구,지죽동
전라남도 담양군,35.252289,126.979378,http://cctvsec.ktict.co.kr/2792/jUEJ8rvoH+8TtFvu4NzMlGVi4kWtG0dgsL8pvMmmv8AuAiDTyEPLcH+rkFoH/Eo5JEKjRmj4Mv4Q7V/oRHDK2LasXyntazJKy9P5hXCrn18=,전라남도,담양군,창평면
전라남도 함평군,35.151356,126.482468,http://cctvsec.ktict.co.kr/2795/j/wbm0juHg9D6mA73Srnq6OBHSe1UVkJcHqDbqwuPUfRJI5DL6SaYWjeqR4wfUnhRYksdKx/Kh3hdMRWXF4yr+LMEwil80LDOstV++ycdvs=,전라남도,함평군,신광면
전라남도 함평군,35.181957,126.483147,http://cctvsec.ktict.co.kr/2796/fQcqUjoTgO7tyMV2AKGsjHYaTL1PaltwZb4OVA3WOb73WnUx4oVUnxg/h1tI6ns9ED3epm0ENITuL3femdmXm/T/UpejeDWAFjZx469mVKs=,전라남도,함평군,신광면
전라남도 영광군,35.205242,126.490463,http://cctvsec.ktict.co.kr/2797/qpNFdsIyWNyRhrckOK3DfbUzL2GQQn4RV4BcDldMYm/O8GRhCprUO8wcqWzy0f+WfKlE1GJWiyNwLl09jw60y9RF0WGOzh0xMotpcvwzlvw=,전라남도,영광군,불갑면
전라남도 영광군,35.228401,126.496552,http://cctvsec.ktict.co.kr/2798/Ej0h+rbScoKNdaoxEwme+bIm39DC8l0CnEedtU1bjmT+SCNKbrekLs1T2uBCGUt9/hfeaID4WVGebyCGL64yqE4zyO5aa72f38LAxupiFx8=,전라남도,영광군,불갑면
전북특별자치도 고창군,35.363682,126.587105,http://cctvsec.ktict.co.kr/2799/18PBxtzPVRSEVBeXKZSAJMqy4WqAYaPslFVpKc5wHLGN+JtjSxj+l7AOqVTDj3MXIhtq9RG4/WrsoadnWZh4OtNvOzjuUplTAjLd0Yeo83g=,전북특별자치도,고창군,대산면
전북특별자치도 고창군,35.377762,126.604050,http://cctvsec.ktict.co.kr/2800/6dumzha9USm1NnISnx5aRJrLyOHzskWlKTTQUyaTTNZLcqhWejt+fOP8sDmzShmXhFI/n6ZS2Nzc00AGl0ifKi74f0RxRMIoS9kblDPDwx8=,전북특별자치도,고창군,무장면
전북특별자치도 고창군,35.453163,126.668945,http://cctvsec.ktict.co.kr/2801/OPAtdH3iCT7MxfqxDuJoPKn+uojY29fVVdZVeigWR/b0Xj3LKP4UpXgkDJCiQJSW3pgySeWKrRHsQS5ofxQz2L3YNS81//bG3zIhR/dmYLI=,전북특별자치도,고창군,고창읍
전북특별자치도 고창군,35.480736,126.678925,http://cctvsec.ktict.co.kr/2802/BdmLRnzYG4HT4LFG46qiEeQ+2oM/nBNz3/egKCXep6ZcrERCpY9LPyEsPGNyId02u/WTZyxjxb7iB/99E9eqnQaF/1hSYfPiO9t1JcH11TI=,전북특별자치도,고창군,부안면
전북특별자치도 고창군,35.532249,126.688972,http://cctvsec.ktict.co.kr/2803/GRT2ctBLun/LKkyBGkvsYZY/fsvYUo4iQF36ESVz0bzdBANPzfTKHOPmDKK7L0+WT2G3uhkSmFOPNqQzMH2HXilWwKmfTt6IvOSfgao22Ok=,전북특별자치도,고창군,흥덕면
전북특별자치도 고창군,35.569790,126.694717,http://cctvsec.ktict.co.kr/2804/5G5tLO51ppUJvQ8xxDkzrNlxSuRqbrj5HosUIctOuEYBHZQQvy6GvajIfZn2YxocFfyNE46/aNVURvB+cWJiqvrlHy30n0kbOP6QXzRLqOY=,전북특별자치도,고창군,흥덕면
전북특별자치도 부안군,35.586643,126.697639,http://cctvsec.ktict.co.kr/2805/NFFqFqXL9CEvO5h47SXkVMMfFEnkTYli2KL1SBCFnB0o2NdZCUXuGTe9Wy1ZhwT65Q0YYnyIMC+Hs+1PyL6NvlYQwULnQXZ7qP5Yx78yuWQ=,전북특별자치도,부안군,줄포면
전북특별자치도 부안군,35.611797,126.695107,http://cctvsec.ktict.co.kr/2806/ah+M/mE98FtwI6RqOz5O0u36miz6y0dgV10MizlN4ENkPQloerymAHLnx15CkA14IYS+O5tq2C9m1XXjqtkho+cXz5Yg/cSf4LaAglTnb2M=,전북특별자치도,부안군,줄포면
전북특별자치도 부안군,35.635456,126.705009,http://cctvsec.ktict.co.kr/2807/+mIcuQQgVbLMew6aaN7DmAYn9b+n17e8hwcQAZ5KQRYxF6MTTso5ByFuFoF6hF/MufCCvWVI4DgJuSd5DIoesJTDsud/3OosbvAjtWCUlK8=,전북특별자치도,부안군,보안면
전북특별자치도 김제시,35.776669,126.812515,http://cctvsec.ktict.co.kr/2808/akPINwAcuv6c8iNmWWYNKLHVmfdg1C+KL+aHusN7Y1vlF5XRnvxqgLMvdypzmMcq8kk67xQNRkYABXZpG1FXUjE1z6/g+y3UhDi9Z5J4RX8=,전북특별자치도,김제시,죽산면
전북특별자치도 김제시,35.856567,126.843170,http://cctvsec.ktict.co.kr/2809//VqAjtWePo+e0fJezlt4EMladtHLmR631wu5O9txbWlOW095NRhsGiYWyvzYvI3919E1vVGcK9CwAgjLeuwyrh/oNRsgPLIdoZ9vOL7kS9Y=,전북특별자치도,김제시,만경읍
전북특별자치도 군산시,35.932732,126.831894,http://cctvsec.ktict.co.kr/2810/dZAB9MGtk3ggcBVpxgvce8R2eZpbfPWIZA7vz/aIf8T0uAGPTMkmq5kB1DMpOxDTq4cSu1OWTXPr1nMQwtTyX/r/++Rw9g0mWMUDH7+9lVU=,전북특별자치도,군산시,대야면
전북특별자치도 군산시,35.968586,126.836189,http://cctvsec.ktict.co.kr/2811/6X6y0SuCs3l0TT364bjg21UCSt76p7dTkmVTLyH+XW207bc49tHjxV2ucZSLVAW//EMCvoQ1mmJSmNQGUHrXePdLC3GVahVuhssxpwRCjZA=,전북특별자치도,군산시,임피면
전라남도 담양군,35.220425,126.951218,http://cctvsec.ktict.co.kr/2873/4BFBeU9P0p3susbSh5h7TU0s6ALKc1eB7Wab3Eog4Z8T8EamfB+Rx/ZZdea7HlALvhPDVLFHlSd8vLm1YCMh/sQUsxxz7FquP2HB/HS+jSg=,전라남도,담양군,고서면
광주광역시 광산구,35.197315,126.846550,http://cctvsec.ktict.co.kr/2874/KqWKugVNZVBYht86vcUhLtLRIPVXmWtPuicuRlE4DzcrnPZub8PrHFdNotPWgsa9TraHf0F8+YX7GUaSbzGZO4wavdQCcJEXrH7A9wKHF1o=,광주광역시,광산구,신창동
전라남도 장성군,35.246708,126.812820,http://cctvsec.ktict.co.kr/2875/EW2XFMUDzLdA3X78MBMxjxnx0G5nm/I8Qwzvm5757ntUl2lO30KhmE6bkU4XYv2ZOJID4c0H3TwXMNYoPz4089JlM2Sa4cxF3riyCqMvqn4=,전라남도,장성군,남면
전라남도 장성군,35.297256,126.787605,http://cctvsec.ktict.co.kr/2876/JeY23106ZN9uCazZmI9GqKddvhgVl/1ZYNdq6JYb8nrqEyknzP/FwAhMHoTIOCjihoDEC18gb8vlDjA6bfonPWTpfTX09OhuzkIoNi45INM=,전라남도,장성군,장성읍
전라남도 장성군,35.310974,126.791466,http://cctvsec.ktict.co.kr/2877/1tjeTjH5XXBtYWznNXmTJyC0on55OzqvYiQu1dOLEHp9Mt73y9BnvTuQHTluZPU6J+GYWRIZtklH4QMziEdNi5g2HydYCJhrjIwNU0AzzJU=,전라남도,장성군,장성읍
전라남도 장성군,35.361874,126.811775,http://cctvsec.ktict.co.kr/2878/fvfLzrH5TGqKR64lc/PO0tS8mb7F2pbzJnmdBOpLna9vmc9vWnXKIwqYb6bg1AWTbn0KcHV0b+eEfbpEPUDyqBB+Zofw6TTN1XXOcvYmJDA=,전라남도,장성군,장성읍
전라남도 장성군,35.376820,126.808205,http://cctvsec.ktict.co.kr/2879/gSmXvW5TFE2+bSf66fa7b2Oqtr5hwG7VZ+4LJk1fug6YI7bif9TA/gzT4dtrWjpBrfGXJDGtYLcxkDuJylIxbcYudjtk83pG6vR7DvZGPFM=,전라남도,장성군,북일면
전북특별자치도 정읍시,35.528080,126.807030,http://cctvsec.ktict.co.kr/2880/RzBEBBdl29Qmsnt5mmEoH8kG3l8nIz21SDipM2ztEqxdV4NU/JIE8/xOxuMQ7p2EzoOcyJiz78+VUVy8ZayYtjR1ZdxWkyeqpAepvZK8alQ=,전북특별자치도,정읍시,입암면
전북특별자치도 정읍시,35.593922,126.849190,http://cctvsec.ktict.co.kr/2881/wUYEWceKru+yZWmfTLLAsf3ufdqHtRdk8Mv40tRquimVKo2ZMjHaLmA0fK5TC3HPYGww/nZgtSXsi3s8HI4W1jCO9YzfoS2tFhiVv1gfmIM=,전북특별자치도,정읍시,하북동
전북특별자치도 정읍시,35.617317,126.879372,http://cctvsec.ktict.co.kr/2882/+nI9OS6rSH1rJdq78TNXCzVAjn83kt6dH6seDUEeAgLpVMDgUiLjmZEkJteoUshli2r4Q0+6mp4aZavnJ3V/t28ACKfKbkLdZoG0sOhVVPg=,전북특별자치도,정읍시,북면
전북특별자치도 정읍시,35.646549,126.909119,http://cctvsec.ktict.co.kr/2883/HusSrHQPwlmta86CRAzXIkY0muAUpkDZnIcjholK2DfjQR4KELwjaMrxYIp8e37uy4oTn02Z/fLbJjIRyMmVIjpLz45YEqZBTgfes2L5Fd0=,전북특별자치도,정읍시,정우면
전북특별자치도 정읍시,35.663227,126.931740,http://cctvsec.ktict.co.kr/2884/8jOmMzmKfR/WHxWiBU86hnWzn5rHKxLzwdwx7fexfct3tTSBEXaDUma+qlt7F00BVnpacUUuzljf4WGur2fMtUNL/POAFjM6AnkCCkwyOVo=,전북특별자치도,정읍시,태인면
전북특별자치도 정읍시,35.694019,126.947586,http://cctvsec.ktict.co.kr/2885/Azl5+dmVbHRM/g9DfFoMi6yBTTbl0jQe6cNQYYZVzj0WgzXqZ1rqCxt6jndXD7tXzpKQcVM9S1RnraGqcE4dWS212Zf3eMPbvk823xcQMko=,전북특별자치도,정읍시,감곡면
전라남도 함평군,35.038060,126.510560,http://cctvsec.ktict.co.kr/3151/A2wM+bcGafdkadVuyIPV/j4D6r4L9JeDYdRvl9m3Zv996N+zif4yXuBWBsYwOCkzV/hSeCIAkDcvaBGDnrUew2a89QMZ7PbizjmV32lwzMM=,전라남도,함평군,엄다면
전라남도 함평군,35.073610,126.479720,http://cctvsec.ktict.co.kr/3184/WNYlVHluJUvIoWFeOODfR8S/D91LUzcw6fpH00ovV+/jmqYOdIXDVNBo7aWHlpK22y5lJffNrlZViSI4dmArysw5ZagxqXDuz+R0+uqxqIw=,전라남도,함평군,함평읍
전북특별자치도 김제시,35.864919,126.842906,http://cctvsec.ktict.co.kr/3194/Kgel4ouoNdIn8MGYL7N9h4N9MjuKEY/lbByqr+7K9LNP9HuADZ6NeXlNeFAYqqfRci3sj9Gfl/DRM9epgKyPZt2R+abhP5MPtnLYh+U6wuQ=,전북특별자치도,김제시,청하면
전북특별자치도 정읍시,35.472557,126.797173,http://cctvsec.ktict.co.kr/3475/QS9YlADwmsuwRyLrfIGdF/aef432zFvr6tlj/ewTfd/rYtqW5WniPNtaU6C+dT+pgsw1Q3Y0bF+QE4GN4ntGDA8dYWJn/O58Cb4oJtDhFAM=,전북특별자치도,정읍시,입암면
전라남도 장성군,35.461727,126.797723,http://cctvsec.ktict.co.kr/3476/nGCovgnpqZbHDVpHha17NQPVwKiIaUNTvxa3APXLZfvXDlyUm9RvpHhdLxN+Vz5trc4XKBg1kGdXdU77mLRyTLYXtEx2aoj0ARKm6gR1UP0=,전라남도,장성군,북이면
전북특별자치도 정읍시,35.707250,126.968264,http://cctvsec.ktict.co.kr/3479/u5seJKfV62o8n7uyeyrovZgNXzDprHiDWmz3vKwxCd+JGQMUTrA7rCJTxyuDO60QHXFYX4y8My2rOuai/aMtOPJm7iN17trnjklJrRNB6N4=,전북특별자치도,정읍시,감곡면
전북특별자치도 정읍시,35.635024,126.900958,http://cctvsec.ktict.co.kr/3480/zxS25rbiC0ldIILSPFDMGtcuowqrDUUAXjyMY7w8tyU8f5bJBgNBziivcdsu44aIcuBXvCiV2Tvt1Xp5wGwwmC4F0qtJOC670XgwP8014AY=,전북특별자치도,정읍시,정우면
전북특별자치도 정읍시,35.598993,126.860632,http://cctvsec.ktict.co.kr/3481/cWsOhQB074Q3DbikKTm9CT1n+f45WERhjD4qFSnruR9Aa5U4wPCBYNFWOO2Zj/q+l+4h8HzAJw7afE+t91z9eyLq3iLRzokEz0akVquwj5w=,전북특별자치도,정읍시,하북동
광주광역시 북구,35.204374,126.932795,http://cctvsec.ktict.co.kr/3483/z5mqbsjacrUywOGdt6qFRDR/s+62TtjZKFUs2wnDMchbSq2kW8BVKTJ/jvUkfPG0JI0KhhvNQOOw/LY5mf9oS8aFIXKR+X6H7LjHrbe2yjg=,광주광역시,북구,장등동
광주광역시 북구,35.181443,126.922735,http://cctvsec.ktict.co.kr/3484/oAR0Wi3PrMWz4MmVg7Lu3WfRVGXux9ZU/l1sFZFODTIKZMKuk6cjAHyGp4LqogJizykqqSVBhCvCq5sJ6RDwUyZyk0a6WOp9mXTGDsYLOBg=,광주광역시,북구,우산동
전라남도 장성군,35.389814,126.805820,http://cctvsec.ktict.co.kr/3485/R/q8Kgy6FRPm6yGyHlOJKAU5M9doPjlp1q6uixsFk6CXDzZQ/IBbISvk8sHo8PH5NBM4lJ9JngBfeK3OEdeH0ayrCOY0PsHTaJIgNDjqrp4=,전라남도,장성군,북일면
광주광역시 북구,35.210617,126.944783,http://cctvsec.ktict.co.kr/3487/OzqjHhxyQjYTqPO+7Pscm01DMSfn7QwxjfjNxKoQqZDBcDr/3eqDF7twagzleBiTnvex+jqd/kaT2KQ3f19z6exzIyHAfYHuvGWrzKp1zJw=,광주광역시,북구,망월동
전라남도 장성군,35.316322,126.793770,http://cctvsec.ktict.co.kr/3488/bqF77o9Fuqs9YaJs9YvFoFBerDg8l7XwLw2iBX6jGaFf28/FjDLQLtdfHRKJKF6ahAxOpskX0uU7rksiA/mL4lxeHoAhJ4VD43Z1CG0yJ18=,전라남도,장성군,장성읍
전라남도 담양군,35.271403,126.973817,http://cctvsec.ktict.co.kr/3899/tSaqNavoKeBCve3u6ZFof7oECxsJdzgdg1D+WmYNb6d5pxzySg9TU/2tVzVJPnPqYMNDYz+r2NmYFn4D9aEXP6C09VyVAeFXpU5w2II8YUU=,전라남도,담양군,봉산면
전라남도 함평군,35.044590,126.536522,http://cctvsec.ktict.co.kr/3953/eCw2U6MV1gzXC/GW69IUUJ+JXON6NVovdNyjVxd66NvJxI6L98Yq7ghCSzSdnsC7VKkXw4GVXCsir9xNMwnyMLB2da8XrIaohPVvQGgWKZk=,전라남도,함평군,학교면
전라남도 함평군,35.059254,126.558678,http://cctvsec.ktict.co.kr/3954/RGRQz9iL3Cjx6gaYHE1Ek5OZ+w5Smt6Zbb/+eYLeaFDrhD3WSij8tAkWfNWzJxoa8W/xBKYJ1dUHPhqQk7GUaZQjOV7i3kf/n7fo8mA6g7Y=,전라남도,함평군,학교면
전북특별자치도 고창군,35.410652,126.646362,http://cctvsec.ktict.co.kr/3966/0ZH/Ry2f9FzQ9zvOmSCi77Q3/Hl3OAUxZROXqQz8SgP6RBwu9uRCCvXrKYNxo9MXWVoHKbK6YqBsRI5VPx5R/u4ozQ4jsYdIqyBWKy3bTg0=,전북특별자치도,고창군,고수면
전북특별자치도 부안군,35.659599,126.725647,http://cctvsec.ktict.co.kr/3967/icfhSLPK1/x9meTxk7XjdgBBRxy+5YNRvXoMdhOYw+ib5BWW7eDQvQoP1NHOVfrXHa67LX2xUxaoceEjPMVbgpRd6LQapSJ2f1dCJvMd6Y0=,전북특별자치도,부안군,주산면
전북특별자치도 김제시,35.900494,126.844955,http://cctvsec.ktict.co.kr/3968/Sx/fvMNsWVZDPOjpzonuqkoV/i/ucC/JySLZPJ9u55zCXIn9mfjZ0rRu38jv8dbPAxI5XxnAIEse88xyghVNSMmn3HMGwrqlaPTjFEmpgNs=,전북특별자치도,김제시,청하면
전라남도 담양군,35.225681,126.986053,http://cctvsec.ktict.co.kr/5687/V4sCE1MLZokDJR6lJLHKz0nhv8fr+aI1IIOvyRb2j0pDSlgxseH9J/jOqXAYZLC3FLx0G1KGx5CdsEuMYHMQDpD43KJk7M1MHbEwAa5OMSg=,전라남도,담양군,고서면
광주광역시 북구,35.193043,126.929359,http://cctvsec.ktict.co.kr/5688//t/k8kGRfi8i/amPh+cJG9p7WEAUXbDCUp+7ZDKR+mPwjTQGQonh9iHkrkKNKfbCjC1UFMM/rqYqwfTipU3JQBOl7i53zRwdselJkSjKydE=,광주광역시,북구,문흥동
광주광역시 북구,35.189281,126.875488,http://cctvsec.ktict.co.kr/5689/svZwNDgaBDcbqMSAFi3JujyWAsTUCRgbsO+yMpTRx62PD8+7t7Z8Wc039dQcEVpoBOnnEISG56EhMSwuPDSIAoQ4uuahWqRBTPedAe9Sxyc=,광주광역시,북구,운암동
광주광역시 광산구,35.213520,126.829193,http://cctvsec.ktict.co.kr/5690/0U2J57ZHVcoY+9qqLZYATGdjyp+MyS5HKHGp6tgpJ9mFRGBsECnsT5EtH+hZxnZGpvsDShmMK/2TCa8EcAfpN3mN8wM8G4UBx6jXtwXZKpE=,광주광역시,광산구,월계동
전북특별자치도 정읍시,35.484283,126.792458,http://cctvsec.ktict.co.kr/5691/8q+bEIVY+rE4CEQ6YHFweE1r+VhOQCc+AK18uqmrLS9g0xbzgVBjng72YJ8ja+q5Co5dVCuja9pT/TVXbERWkudcYf+dpZi/7FWUR/HJvAY=,전북특별자치도,정읍시,입암면
광주광역시 광산구,35.189053,126.752916,http://cctvsec.ktict.co.kr/5785/w37NglX5ToS+S1bOaKCvX6lhp+ubqfrZLUwq5sIYtbApDtwwVWAWHgInOlSRK9A7m3SJlgDrtJoIFkxRBJ7Dt8Ftk3WZcEEYrvwVriBAsO4=,광주광역시,광산구,산막동
광주광역시 광산구,35.191701,126.756016,http://cctvsec.ktict.co.kr/5786/SDzvqvxZ95xGPAbooQowW6k7qqwH/0HUb+rpha6UrdPDgs8+F/ka2jKEqLeSDKkoEDYXyxVe0R8QboCjE3rGK6kBkcVEDuM3qepdfJoCoiI=,광주광역시,광산구,산막동
광주광역시 광산구,35.197036,126.762494,http://cctvsec.ktict.co.kr/5787/9tJIEK+Ig9mgs5PHn+uTUmqxoZPFiD5NXxMg5itAaL0iItjjfxg0wwI2qMIZJ3CwoxOfR5cHrwt3oLVbbMHdNN8CL4+ZMRILXCDcFuNIYX0=,광주광역시,광산구,산막동
광주광역시 광산구,35.203591,126.765777,http://cctvsec.ktict.co.kr/5788/HXuRvtSenDnQuuSzFtkkmnn5lqZ/+R7mE95Z1ZvE4d0xVaM97zoiyT5+6hiQoQL6yaVBMLAHrMLZBBCE/XSLKCB1u3IxhhcufYQ8v7wdFnY=,광주광역시,광산구,고룡동
광주광역시 광산구,35.207616,126.767818,http://cctvsec.ktict.co.kr/5789/kvd+hZu1X1eOnYozvegbS9HAJw7ii6aD6EgEPP2tyiqP0N/li9JfrwxmKldU0F5OtSR82RmeYWWUZKgW5E8u8oPHFUy2UvZh++l7bhqm4TM=,광주광역시,광산구,고룡동
